transaction_id,amount,transaction_type,sender_bank,receiver_bank,device_type,hour_of_day,day_of_week,transaction_freq_1hr,location_distance_km,new_device,failed_attempts,account_age_days,pin_changed_recently,is_weekend,timestamp,is_fraud,risk_score,upi_id,source
TXN002956,32269.27,Bill Payment,Axis,ICICI,iOS,2,2,1,192.4,0,1,1687,0,0,2024-07-24 02:59:00,0,,,
TXN002957,7654.6,P2M,Canara,Canara,iOS,21,1,4,26.3,0,0,2001,0,0,2024-09-10 21:38:00,0,,,
TXN002958,8162.48,P2P,Kotak,PNB,iOS,21,6,4,310.9,0,0,1622,0,1,2024-04-07 21:39:00,0,,,
TXN002959,43319.62,P2M,ICICI,BOI,Android,18,6,1,490.9,0,1,2971,0,1,2024-10-06 18:43:00,0,,,
TXN002960,902.56,Recharge,Canara,HDFC,iOS,12,5,2,301.6,0,0,2002,0,1,2024-06-29 12:06:00,0,,,
TXN002961,36731.38,P2M,Kotak,Canara,iOS,9,6,5,223.0,0,0,321,0,1,2024-04-14 09:04:00,0,,,
TXN002962,43994.14,P2P,SBI,SBI,Android,15,6,0,429.7,0,0,613,0,1,2024-08-04 15:47:00,0,,,
TXN002963,21213.29,Bill Payment,HDFC,ICICI,iOS,16,1,4,335.2,0,1,261,0,0,2024-10-15 16:22:00,0,,,
TXN002964,44874.77,Recharge,BOI,Axis,Android,5,3,3,96.6,0,0,1385,0,0,2024-11-28 05:50:00,0,,,
TXN002965,23388.53,Recharge,ICICI,ICICI,iOS,14,0,5,435.5,0,1,2796,0,0,2024-12-16 14:10:00,0,,,
TXN002966,33819.45,Shopping,Canara,ICICI,Web,13,1,0,373.4,0,1,3141,0,0,2024-04-09 13:05:00,0,,,
TXN002967,6.42,Shopping,BOI,ICICI,Web,20,6,13,2523.0,0,5,22,1,1,2024-06-02 20:16:00,1,,,
TXN002968,10133.37,Bill Payment,Canara,Axis,Web,10,0,5,414.3,0,1,2753,0,0,2024-10-21 10:59:00,0,,,
TXN002969,26401.84,P2P,SBI,Axis,Android,0,3,2,337.0,0,0,1461,0,0,2024-08-15 00:03:00,0,,,
TXN002970,21733.78,P2P,BOI,BOI,Web,8,2,2,289.5,0,1,1726,0,0,2024-01-10 08:30:00,0,,,
TXN002971,18828.13,P2P,ICICI,BOI,Web,0,5,2,27.3,0,1,36,0,1,2024-02-17 00:46:00,0,,,
TXN002972,22685.56,P2M,ICICI,Canara,iOS,16,5,3,422.1,0,1,1515,0,1,2024-08-24 16:23:00,0,,,
TXN002973,4188.62,Shopping,Kotak,BOI,Web,5,1,4,162.2,1,0,1018,0,0,2024-01-02 05:27:00,0,,,
TXN002974,15537.83,Recharge,Axis,SBI,iOS,13,4,3,418.9,0,1,932,0,0,2024-01-12 13:55:00,0,,,
TXN002975,43761.13,Recharge,ICICI,Axis,Android,10,5,0,475.5,0,0,2630,0,1,2024-10-05 10:38:00,0,,,
TXN002976,40156.27,Recharge,SBI,Axis,iOS,11,5,0,239.5,0,0,1798,0,1,2024-06-29 11:55:00,0,,,
TXN002977,22987.4,P2M,HDFC,Kotak,iOS,11,2,0,59.8,0,1,1844,0,0,2024-01-31 11:17:00,0,,,
TXN002978,28390.05,Shopping,Axis,SBI,Web,15,1,4,230.6,0,0,3564,0,0,2024-12-10 15:03:00,0,,,
TXN002979,24509.5,Recharge,PNB,BOI,Web,13,0,3,424.8,0,0,1078,0,0,2024-12-30 13:30:00,0,,,
TXN002980,26899.19,P2P,Canara,HDFC,iOS,12,6,2,460.3,0,0,80,0,1,2024-03-31 12:28:00,0,,,
TXN002981,40720.53,P2M,HDFC,HDFC,iOS,15,6,0,406.2,0,0,1605,0,1,2024-06-30 15:01:00,0,,,
TXN002982,38238.23,Recharge,Kotak,HDFC,Web,14,5,0,267.9,0,0,1233,0,1,2024-02-03 14:17:00,0,,,
TXN002983,3995.65,Shopping,BOI,Axis,iOS,17,0,2,335.1,0,0,2736,0,0,2024-01-29 17:36:00,0,,,
TXN002984,4298.77,Shopping,SBI,SBI,iOS,9,5,4,31.4,0,0,2934,0,1,2024-11-30 09:53:00,0,,,
TXN002985,29711.13,P2M,Kotak,ICICI,iOS,10,2,4,130.9,0,0,1375,0,0,2024-06-05 10:18:00,0,,,
TXN002986,44332.8,Shopping,SBI,SBI,Web,23,3,0,311.1,0,1,3264,0,0,2024-12-26 23:40:00,0,,,
TXN002987,49673.27,Recharge,BOI,BOI,Android,21,4,3,413.4,0,1,1292,0,0,2024-01-26 21:40:00,0,,,
TXN002988,7.16,P2P,Kotak,Canara,iOS,3,1,20,625.4,0,4,18,1,0,2024-01-02 03:26:00,1,,,
TXN002989,29474.54,Bill Payment,HDFC,BOI,Android,16,2,1,142.4,1,0,270,0,0,2024-12-25 16:30:00,0,,,
TXN002990,29478.04,P2P,Kotak,PNB,Web,15,0,1,343.1,0,1,1747,0,0,2024-04-01 15:49:00,0,,,
TXN002991,9065.67,Shopping,ICICI,ICICI,iOS,11,5,0,41.4,0,1,981,0,1,2024-11-02 11:36:00,0,,,
TXN002992,24321.49,P2M,PNB,PNB,iOS,17,0,2,288.6,0,0,1761,0,0,2024-01-29 17:34:00,0,,,
TXN002993,13920.1,Bill Payment,Canara,BOI,Web,14,2,1,261.3,1,0,1313,0,0,2024-04-03 14:05:00,0,,,
TXN002994,4991.69,P2M,Axis,Canara,iOS,21,3,4,272.8,0,1,3331,0,0,2024-02-22 21:13:00,0,,,
TXN002995,6.49,P2M,HDFC,Axis,Web,9,1,15,874.1,0,4,8,1,0,2024-03-26 09:52:00,1,,,
TXN002996,37110.8,P2P,BOI,Kotak,Web,17,4,3,82.9,1,0,942,0,0,2024-08-09 17:20:00,0,,,
TXN002997,16310.26,Shopping,ICICI,BOI,Android,14,2,4,85.3,0,0,1979,0,0,2024-06-05 14:50:00,0,,,
TXN002998,17371.48,P2M,PNB,Canara,Web,12,1,1,433.6,0,0,3168,0,0,2024-04-02 12:36:00,0,,,
TXN002999,983.28,P2P,BOI,Canara,iOS,6,5,1,413.2,0,0,3125,0,1,2024-06-29 06:34:00,0,,,
TXN003000,3185.18,P2P,Kotak,Canara,iOS,11,6,3,373.6,0,0,3452,0,1,2024-03-10 11:40:00,0,,,
TXN003001,37858.41,Recharge,Canara,SBI,Web,18,5,5,337.8,0,1,397,0,1,2024-10-05 18:32:00,0,,,
TXN003002,9999.67,Bill Payment,Canara,PNB,Android,4,4,7,2495.2,0,3,22,0,0,2024-10-25 04:35:00,1,,,
TXN003003,24341.17,P2M,ICICI,SBI,Web,17,5,2,166.1,0,1,1600,0,1,2024-05-18 17:51:00,0,,,
TXN003004,32843.57,Recharge,HDFC,Axis,Web,17,5,2,338.3,0,0,2438,0,1,2024-07-27 17:53:00,0,,,
TXN003005,61275.77,Shopping,Axis,ICICI,Web,21,4,11,2013.0,1,2,2,0,0,2024-08-09 21:36:00,1,,,
TXN003006,10000.03,P2M,BOI,Axis,Web,10,2,10,1711.9,1,5,26,0,0,2024-06-05 10:44:00,1,,,
TXN003007,4.0,Bill Payment,ICICI,SBI,Web,21,0,6,2216.5,1,4,3,1,0,2024-06-10 21:40:00,1,,,
TXN003008,27425.9,Bill Payment,ICICI,Axis,Web,13,6,3,381.3,0,0,44,0,1,2024-09-22 13:59:00,0,,,
TXN003009,12231.89,Bill Payment,Axis,Canara,Android,22,2,4,325.1,0,1,1099,0,0,2024-09-18 22:01:00,0,,,
TXN003010,42022.25,P2M,HDFC,HDFC,Web,8,1,3,496.8,0,0,3568,0,0,2024-12-31 08:45:00,0,,,
TXN003011,2750.53,Bill Payment,BOI,Kotak,Android,10,3,2,349.2,1,1,2364,0,0,2024-09-19 10:57:00,0,,,
TXN003012,9999.07,Recharge,PNB,Canara,iOS,20,3,19,915.3,1,3,4,1,0,2024-08-29 20:17:00,1,,,
TXN003013,10868.0,Bill Payment,ICICI,Axis,Android,8,3,1,36.1,0,1,3251,0,0,2024-04-18 08:06:00,0,,,
TXN003014,15742.57,P2P,Kotak,HDFC,iOS,14,5,0,266.5,0,0,129,0,1,2024-02-17 14:55:00,0,,,
TXN003015,43275.98,P2P,SBI,HDFC,iOS,8,6,4,444.1,0,1,952,0,1,2024-07-21 08:05:00,0,,,
TXN003016,41947.2,P2P,Axis,Canara,Android,17,4,3,433.7,0,0,2255,0,0,2024-02-02 17:14:00,0,,,
TXN003017,42530.08,Bill Payment,BOI,BOI,Android,15,6,0,416.3,0,0,3575,0,1,2024-10-13 15:56:00,0,,,
TXN003018,11818.66,Shopping,SBI,BOI,Web,12,0,1,447.2,0,1,1522,1,0,2024-08-26 12:31:00,0,,,
TXN003019,10242.82,Recharge,ICICI,PNB,Android,16,4,1,480.3,0,0,1677,0,0,2024-06-28 16:14:00,0,,,
TXN003020,176462.44,P2M,SBI,BOI,iOS,13,4,16,2163.9,0,2,7,1,0,2024-01-19 13:56:00,1,,,
TXN003021,43248.82,Recharge,BOI,PNB,Android,20,6,0,238.9,1,0,1414,0,1,2024-03-17 20:18:00,0,,,
TXN003022,2503.89,P2P,PNB,SBI,Web,18,3,4,478.0,0,1,851,0,0,2024-04-25 18:42:00,0,,,
TXN003023,9999.78,Recharge,PNB,SBI,Android,10,2,7,2283.4,1,3,21,1,0,2024-07-03 10:02:00,1,,,
TXN003024,12791.16,Bill Payment,ICICI,SBI,Android,15,0,2,255.4,0,1,1621,0,0,2024-07-08 15:55:00,0,,,
TXN003025,38141.22,Shopping,SBI,BOI,Web,20,3,1,84.6,1,1,460,0,0,2024-01-11 20:08:00,0,,,
TXN003026,139075.24,Recharge,HDFC,BOI,Web,12,0,10,1474.7,0,4,26,1,0,2024-06-24 12:07:00,1,,,
TXN003027,7276.9,Shopping,Canara,ICICI,Android,15,4,2,495.8,0,1,1446,0,0,2024-09-20 15:40:00,0,,,
TXN003028,8.61,Bill Payment,HDFC,Kotak,iOS,1,1,12,1458.6,1,3,10,1,0,2024-01-16 01:53:00,1,,,
TXN003029,36131.89,Bill Payment,PNB,PNB,iOS,16,2,5,453.4,0,1,1410,0,0,2024-08-28 16:07:00,0,,,
TXN003030,9999.29,Recharge,ICICI,Kotak,Android,21,1,16,1262.5,1,4,14,0,0,2024-08-06 21:46:00,1,,,
TXN003031,4650.87,P2P,Kotak,BOI,Web,21,4,4,260.4,0,1,262,0,0,2024-11-08 21:01:00,0,,,
TXN003032,2069.83,Bill Payment,ICICI,PNB,iOS,18,4,3,147.8,0,1,82,0,0,2024-08-02 18:00:00,0,,,
TXN003033,10115.67,Shopping,PNB,Kotak,Android,16,5,5,46.7,0,0,2266,1,1,2024-04-06 16:16:00,0,,,
TXN003034,13302.51,P2P,Canara,Axis,Web,3,2,3,307.0,0,1,2301,0,0,2024-07-17 03:15:00,0,,,
TXN003035,37759.58,Bill Payment,BOI,HDFC,Android,15,4,5,451.9,1,0,3312,0,0,2024-07-26 15:39:00,0,,,
TXN003036,39074.24,Shopping,PNB,BOI,Android,21,5,2,360.4,0,1,1570,0,1,2024-05-25 21:24:00,0,,,
TXN003037,2396.4,Shopping,ICICI,PNB,iOS,10,5,5,340.3,0,1,1045,0,1,2024-06-29 10:03:00,0,,,
TXN003038,44032.7,P2P,Kotak,Axis,Web,14,3,3,59.9,0,1,2604,0,0,2024-03-28 14:32:00,0,,,
TXN003039,7664.89,P2P,HDFC,SBI,iOS,16,2,1,92.8,0,1,1411,0,0,2024-03-13 16:00:00,0,,,
TXN003040,42813.92,Shopping,Axis,SBI,Android,18,0,2,97.4,0,1,928,0,0,2024-01-22 18:54:00,0,,,
TXN003041,26369.43,P2P,HDFC,SBI,iOS,1,3,3,232.0,0,0,2881,0,0,2024-08-08 01:40:00,0,,,
TXN003042,9999.92,Bill Payment,Axis,Canara,iOS,10,3,14,1370.9,1,5,19,0,0,2024-09-05 10:18:00,1,,,
TXN003043,27619.7,Shopping,PNB,Canara,Web,10,3,5,462.9,0,1,1722,0,0,2024-02-29 10:49:00,0,,,
TXN003044,18862.89,P2P,Axis,HDFC,Web,17,4,5,237.9,0,1,965,0,0,2024-04-26 17:10:00,0,,,
TXN003045,2024.1,Recharge,BOI,Axis,Android,12,3,0,462.0,0,0,1292,0,0,2024-06-13 12:43:00,0,,,
TXN003046,39010.81,P2P,HDFC,Canara,Android,12,5,0,320.5,0,0,1480,0,1,2024-12-21 12:35:00,0,,,
TXN003047,13408.63,P2P,HDFC,Axis,Android,19,2,1,220.7,0,0,1924,0,0,2024-08-07 19:47:00,0,,,
TXN003048,13147.06,Recharge,HDFC,HDFC,Android,10,5,5,240.8,0,1,3100,0,1,2024-04-06 10:22:00,0,,,
TXN003049,14354.64,Bill Payment,Kotak,HDFC,iOS,11,3,3,102.5,0,1,3270,0,0,2024-03-28 11:01:00,0,,,
TXN003050,16187.91,Recharge,PNB,ICICI,iOS,11,3,2,226.0,0,0,293,0,0,2024-08-01 11:55:00,0,,,
TXN003051,23676.2,P2P,Kotak,PNB,iOS,17,0,5,261.3,0,0,2277,0,0,2024-01-08 17:34:00,0,,,
TXN003052,49770.19,Bill Payment,HDFC,SBI,Web,7,2,3,4.9,0,0,2806,0,0,2024-07-10 07:57:00,0,,,
TXN003053,10000.43,Recharge,Axis,BOI,Android,13,3,7,1668.2,1,5,2,0,0,2024-03-28 13:27:00,1,,,
TXN003054,134596.16,P2M,SBI,Axis,iOS,12,5,9,1973.7,1,2,10,1,1,2024-03-09 12:48:00,1,,,
TXN003055,32730.06,Recharge,HDFC,Axis,Android,12,5,2,290.3,0,0,2327,0,1,2024-09-07 12:26:00,0,,,
TXN003056,23758.43,Bill Payment,Axis,ICICI,iOS,8,0,5,243.7,0,0,2316,0,0,2024-12-23 08:10:00,0,,,
TXN003057,26751.09,Shopping,Kotak,HDFC,Web,3,5,1,198.8,1,0,2699,0,1,2024-03-30 03:05:00,0,,,
TXN003058,26059.99,Bill Payment,HDFC,SBI,iOS,12,2,3,154.9,0,1,684,0,0,2024-03-20 12:32:00,0,,,
TXN003059,12416.58,P2M,PNB,Axis,Android,7,1,0,86.8,0,0,1849,0,0,2024-09-03 07:34:00,0,,,
TXN003060,44639.09,P2M,PNB,Axis,iOS,21,3,3,323.1,0,1,1773,0,0,2024-04-04 21:50:00,0,,,
TXN003061,36458.77,P2P,PNB,BOI,Web,9,5,3,83.7,0,1,436,0,1,2024-03-30 09:02:00,0,,,
TXN003062,39059.13,Recharge,Canara,SBI,Android,8,5,5,194.4,0,0,2811,0,1,2024-01-27 08:52:00,0,,,
TXN003063,49181.4,P2M,BOI,ICICI,iOS,18,0,0,127.7,0,0,182,0,0,2024-10-14 18:56:00,0,,,
TXN003064,15385.45,P2M,ICICI,Canara,iOS,11,4,3,272.3,0,1,2907,0,0,2024-04-05 11:13:00,0,,,
TXN003065,1276.44,Shopping,SBI,BOI,iOS,12,5,5,343.3,0,0,1699,0,1,2024-04-06 12:39:00,0,,,
TXN003066,14595.96,P2M,Axis,Canara,Web,16,2,2,322.2,0,1,1687,0,0,2024-10-30 16:35:00,0,,,
TXN003067,18582.76,Shopping,PNB,ICICI,Web,17,0,2,110.7,0,1,2956,0,0,2024-09-16 17:17:00,0,,,
TXN003068,48227.29,Shopping,ICICI,Axis,Web,13,1,4,486.5,0,0,1831,0,0,2024-07-30 13:04:00,0,,,
TXN003069,18872.71,P2M,HDFC,Canara,Web,10,4,2,2.2,0,1,2063,0,0,2024-05-17 10:17:00,0,,,
TXN003070,16650.0,Recharge,Axis,ICICI,Web,21,4,0,456.6,0,0,989,0,0,2024-10-11 21:34:00,0,,,
TXN003071,11147.45,Shopping,SBI,BOI,iOS,17,1,1,245.4,1,0,1820,0,0,2024-01-16 17:19:00,0,,,
TXN003072,6014.97,Shopping,Axis,Axis,Web,14,3,4,231.3,0,1,3503,0,0,2024-02-22 14:39:00,0,,,
TXN003073,3.74,Bill Payment,PNB,Canara,iOS,19,0,10,1397.4,1,5,12,1,0,2024-10-28 19:18:00,1,,,
TXN003074,10617.29,P2P,PNB,PNB,iOS,8,1,5,453.3,0,0,3242,0,0,2024-02-06 08:00:00,0,,,
TXN003075,35856.56,Recharge,HDFC,BOI,Web,17,5,0,286.1,1,0,3087,0,1,2024-05-25 17:07:00,0,,,
TXN003076,33002.97,Bill Payment,BOI,Canara,Web,9,5,3,202.9,0,0,1231,0,1,2024-02-10 09:28:00,0,,,
TXN003077,25518.17,Bill Payment,Kotak,BOI,Android,10,5,5,448.0,0,1,1374,0,1,2024-04-27 10:48:00,0,,,
TXN003078,9534.99,Shopping,BOI,BOI,iOS,17,1,0,186.4,0,0,3359,0,0,2024-04-02 17:26:00,0,,,
TXN003079,27341.28,P2P,Axis,BOI,Android,17,0,4,233.1,0,0,1211,0,0,2024-12-16 17:07:00,0,,,
TXN003080,26326.87,P2P,ICICI,ICICI,Web,10,4,5,195.2,0,0,3579,0,0,2024-02-23 10:08:00,0,,,
TXN003081,30370.3,P2M,Kotak,PNB,iOS,19,6,5,145.6,0,0,2841,0,1,2024-11-03 19:41:00,0,,,
TXN003082,30336.87,P2P,BOI,Axis,iOS,15,6,1,171.3,0,1,567,0,1,2024-01-21 15:30:00,0,,,
TXN003083,43177.28,Recharge,Canara,Canara,iOS,22,2,0,323.7,0,0,1196,0,0,2024-08-14 22:44:00,0,,,
TXN003084,49838.52,Recharge,Canara,Axis,iOS,15,2,5,321.9,0,0,1141,0,0,2024-10-23 15:42:00,0,,,
TXN003085,10000.56,Bill Payment,Kotak,Axis,Web,23,4,14,1336.2,1,3,18,0,0,2024-03-08 23:01:00,1,,,
TXN003086,26420.82,Recharge,Kotak,BOI,Web,11,0,3,285.7,0,0,2795,0,0,2024-10-28 11:28:00,0,,,
TXN003087,29160.36,P2M,PNB,SBI,Web,15,4,3,259.1,0,0,1246,0,0,2024-01-05 15:33:00,0,,,
TXN003088,31164.95,Bill Payment,Kotak,Kotak,iOS,15,1,2,130.2,0,1,248,0,0,2024-12-17 15:18:00,0,,,
TXN003089,24026.34,P2P,Canara,PNB,Android,12,3,2,126.3,0,0,2281,0,0,2024-02-01 12:38:00,0,,,
TXN003090,12291.95,Shopping,HDFC,SBI,Web,8,3,0,119.6,0,0,965,0,0,2024-05-09 08:24:00,0,,,
TXN003091,18610.2,Shopping,Axis,ICICI,iOS,13,4,5,234.8,1,0,2388,0,0,2024-08-23 13:00:00,0,,,
TXN003092,47429.57,Recharge,Canara,HDFC,Web,18,6,2,386.6,0,0,406,0,1,2024-09-01 18:44:00,0,,,
TXN003093,20322.51,P2M,HDFC,Axis,Android,17,4,0,201.9,0,0,3165,0,0,2024-09-27 17:26:00,0,,,
TXN003094,7129.25,Recharge,BOI,PNB,iOS,18,3,5,409.6,0,1,141,0,0,2024-03-07 18:19:00,0,,,
TXN003095,22630.89,Shopping,PNB,Kotak,Android,17,3,2,134.5,0,0,3376,0,0,2024-04-25 17:25:00,0,,,
TXN003096,9999.1,Shopping,SBI,SBI,Web,16,4,10,2660.1,1,4,30,1,0,2024-02-09 16:44:00,1,,,
TXN003097,41142.71,P2P,SBI,HDFC,Web,11,1,0,144.4,0,1,2565,0,0,2024-07-16 11:20:00,0,,,
TXN003098,10931.74,Bill Payment,Kotak,ICICI,iOS,7,0,2,7.3,0,0,1313,0,0,2024-06-10 07:08:00,0,,,
TXN003099,20867.96,P2M,PNB,BOI,Web,18,4,1,240.2,0,0,3324,0,0,2024-11-29 18:51:00,0,,,
TXN003100,7742.86,P2M,PNB,SBI,Web,7,4,2,223.9,0,0,1726,0,0,2024-05-17 07:16:00,0,,,
TXN003101,3275.8,Recharge,PNB,ICICI,Android,9,0,0,318.2,0,1,1036,0,0,2024-09-30 09:19:00,0,,,
TXN003102,49958.21,Shopping,Kotak,BOI,iOS,11,3,3,373.9,0,0,932,0,0,2024-07-04 11:18:00,0,,,
TXN003103,21785.31,Shopping,HDFC,Kotak,Web,10,5,4,471.7,0,0,2919,0,1,2024-01-27 10:04:00,0,,,
TXN003104,16703.97,Shopping,BOI,SBI,iOS,9,5,1,171.4,0,1,543,0,1,2024-11-23 09:16:00,0,,,
TXN003105,25564.05,Bill Payment,SBI,Canara,Web,18,1,4,141.9,0,1,3498,0,0,2024-05-07 18:50:00,0,,,
TXN003106,4419.61,Bill Payment,PNB,Kotak,iOS,19,1,2,349.4,0,0,2773,0,0,2024-06-11 19:01:00,0,,,
TXN003107,3913.21,Bill Payment,Canara,Axis,Web,6,0,5,313.7,0,0,2586,0,0,2024-11-11 06:01:00,0,,,
TXN003108,16416.52,Bill Payment,Kotak,ICICI,Web,17,6,2,267.6,0,0,3158,0,1,2024-04-28 17:07:00,0,,,
TXN003109,98062.56,P2P,PNB,Axis,Web,18,2,16,2835.2,1,5,18,1,0,2024-04-17 18:06:00,1,,,
TXN003110,10000.27,Bill Payment,PNB,BOI,Android,5,4,10,2699.8,1,4,22,1,0,2024-04-05 05:47:00,1,,,
TXN003111,15083.65,P2M,Axis,Kotak,Android,13,0,2,366.6,0,0,3447,0,0,2024-07-15 13:50:00,0,,,
TXN003112,10000.94,P2M,Axis,Canara,Web,13,3,19,1826.9,1,2,22,0,0,2024-08-15 13:35:00,1,,,
TXN003113,34109.11,P2P,Canara,Kotak,iOS,6,0,3,406.8,0,1,1685,0,0,2024-11-04 06:35:00,0,,,
TXN003114,7876.68,Shopping,Canara,PNB,Web,11,4,3,1.8,0,0,1862,0,0,2024-07-12 11:40:00,0,,,
TXN003115,16417.17,P2P,Kotak,BOI,Web,18,2,0,332.3,1,1,2745,0,0,2024-10-09 18:55:00,0,,,
TXN003116,44334.58,P2M,ICICI,SBI,Android,22,1,0,316.4,0,1,1996,0,0,2024-04-16 22:37:00,0,,,
TXN003117,39723.37,Shopping,SBI,HDFC,Android,18,4,5,238.8,0,1,360,0,0,2024-05-17 18:00:00,0,,,
TXN003118,37866.93,Bill Payment,ICICI,BOI,Android,17,5,1,305.2,0,0,3040,0,1,2024-09-07 17:58:00,0,,,
TXN003119,38833.55,Bill Payment,ICICI,Canara,iOS,12,3,2,241.7,0,1,2874,0,0,2024-12-05 12:26:00,0,,,
TXN003120,6767.55,P2P,BOI,HDFC,Web,16,5,1,53.2,0,0,76,0,1,2024-01-13 16:34:00,0,,,
TXN003121,11068.11,Recharge,BOI,Kotak,Android,7,4,0,29.7,0,1,314,0,0,2024-03-22 07:36:00,0,,,
TXN003122,27496.5,P2M,Kotak,BOI,Web,2,4,4,428.7,0,1,2040,0,0,2024-05-31 02:09:00,0,,,
TXN003123,14045.82,Shopping,ICICI,HDFC,iOS,7,5,3,30.7,0,0,2042,0,1,2024-07-13 07:03:00,0,,,
TXN003124,9999.32,P2P,Canara,SBI,Web,0,2,20,2051.6,0,2,24,1,0,2024-12-04 00:16:00,1,,,
TXN003125,19541.4,Shopping,SBI,Axis,Web,13,4,5,165.5,0,1,3127,0,0,2024-12-13 13:27:00,0,,,
TXN003126,31425.31,P2P,Axis,Canara,Web,19,2,4,375.2,0,1,2500,0,0,2024-06-12 19:40:00,0,,,
TXN003127,35814.41,P2M,SBI,Kotak,Web,12,6,0,269.0,0,0,822,0,1,2024-03-24 12:13:00,0,,,
TXN003128,8713.12,Recharge,PNB,Axis,Web,17,2,0,77.0,0,1,1461,0,0,2024-01-17 17:00:00,0,,,
TXN003129,21713.97,P2M,Axis,SBI,Android,10,0,3,105.4,0,0,456,0,0,2024-12-30 10:05:00,0,,,
TXN003130,17454.41,P2P,Kotak,SBI,Web,8,5,1,490.9,0,0,3575,1,1,2024-08-31 08:51:00,0,,,
TXN003131,25780.99,P2M,SBI,BOI,iOS,12,5,0,83.1,0,0,1269,0,1,2024-12-21 12:05:00,0,,,
TXN003132,38944.35,Shopping,HDFC,Canara,iOS,20,1,0,66.8,0,1,2145,0,0,2024-03-05 20:05:00,0,,,
TXN003133,48709.07,P2P,HDFC,SBI,iOS,20,2,2,76.1,0,0,3421,0,0,2024-03-06 20:05:00,0,,,
TXN003134,46800.39,P2M,PNB,Kotak,iOS,14,3,3,137.0,0,1,443,0,0,2024-09-26 14:41:00,0,,,
TXN003135,16790.81,Shopping,Canara,Canara,Android,15,2,2,86.2,0,1,2235,0,0,2024-05-29 15:11:00,0,,,
TXN003136,28631.34,P2P,HDFC,Kotak,Web,7,5,3,17.0,0,0,2719,0,1,2024-11-16 07:57:00,0,,,
TXN003137,44093.44,P2P,BOI,Axis,Android,11,1,5,219.9,0,0,1468,0,0,2024-11-26 11:03:00,0,,,
TXN003138,32528.5,Shopping,PNB,Axis,Android,13,6,2,358.9,0,0,1510,0,1,2024-09-08 13:09:00,0,,,
TXN003139,25261.18,Shopping,HDFC,PNB,Web,10,5,5,408.2,0,0,1809,0,1,2024-07-20 10:08:00,0,,,
TXN003140,20437.41,Bill Payment,Axis,Kotak,Web,5,0,4,267.6,0,0,2646,0,0,2024-04-08 05:01:00,0,,,
TXN003141,12491.43,Bill Payment,Kotak,HDFC,Web,12,3,4,249.4,0,0,1194,0,0,2024-02-01 12:44:00,0,,,
TXN003142,19388.15,P2M,Axis,ICICI,iOS,7,1,5,145.1,1,1,1201,0,0,2024-10-01 07:31:00,0,,,
TXN003143,36471.1,P2M,SBI,Kotak,iOS,14,5,5,474.9,0,1,456,0,1,2024-01-13 14:38:00,0,,,
TXN003144,39483.21,P2M,Canara,BOI,iOS,11,0,1,111.6,0,0,1412,0,0,2024-08-12 11:30:00,0,,,
TXN003145,360.95,P2M,ICICI,Kotak,iOS,18,3,5,126.2,0,1,1772,0,0,2024-11-14 18:28:00,0,,,
TXN003146,20061.71,Bill Payment,ICICI,Kotak,iOS,18,2,4,89.0,0,0,1919,0,0,2024-02-28 18:26:00,0,,,
TXN003147,22719.36,Shopping,SBI,Canara,iOS,16,6,5,11.5,0,1,1094,0,1,2024-06-16 16:00:00,0,,,
TXN003148,26738.73,Shopping,Axis,Axis,iOS,13,2,4,333.2,0,1,1814,1,0,2024-02-28 13:14:00,0,,,
TXN003149,27037.51,P2M,PNB,Axis,iOS,15,2,2,181.2,0,0,1614,0,0,2024-03-06 15:58:00,0,,,
TXN003150,113587.64,P2P,ICICI,Axis,iOS,19,1,8,581.5,1,5,28,1,0,2024-02-20 19:06:00,1,,,
TXN003151,14093.73,Recharge,HDFC,PNB,iOS,22,6,5,49.5,0,0,584,0,1,2024-12-29 22:00:00,0,,,
TXN003152,49779.94,Bill Payment,SBI,SBI,Web,9,0,4,48.1,0,1,2026,0,0,2024-11-04 09:00:00,0,,,
TXN003153,39668.67,P2P,BOI,PNB,Web,22,2,5,80.0,0,0,3561,0,0,2024-10-02 22:38:00,0,,,
TXN003154,1656.5,Recharge,ICICI,SBI,Android,16,6,3,125.9,0,1,2651,0,1,2024-05-05 16:29:00,0,,,
TXN003155,43929.7,P2P,SBI,SBI,Web,11,0,0,493.8,0,1,2404,0,0,2024-04-01 11:26:00,0,,,
TXN003156,33.1,P2M,SBI,Axis,Android,20,2,1,273.1,0,1,2608,0,0,2024-08-21 20:34:00,0,,,
TXN003157,3080.09,Shopping,Canara,BOI,Web,19,4,3,285.6,0,0,869,0,0,2024-02-02 19:57:00,0,,,
TXN003158,5651.29,P2M,Canara,ICICI,Web,10,3,5,33.9,0,0,1854,1,0,2024-06-27 10:54:00,0,,,
TXN003159,41592.72,P2M,Kotak,ICICI,Web,16,3,1,331.1,0,1,2233,0,0,2024-06-06 16:54:00,0,,,
TXN003160,10019.66,P2P,ICICI,Axis,Android,14,4,4,243.7,0,1,1468,0,0,2024-11-22 14:52:00,0,,,
TXN003161,42460.54,Shopping,HDFC,BOI,Android,13,2,1,446.1,0,1,1668,0,0,2024-08-21 13:54:00,0,,,
TXN003162,1346.95,Bill Payment,SBI,Kotak,Android,11,4,2,104.0,0,0,2434,0,0,2024-10-11 11:31:00,0,,,
